card_id,name,rarity,stone,wind,veil,oath,eye,weight,upkeep,lore_text,section,mechanics_text
515,Sandstorm Avatar,rare,🪨  7,🌪️  4,✨  7,📖  4,👁️  4,⚖️  4,♨  13,"Sandstorm Avatar — Mini-Bosses of Stone/Veil Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.",Mini-bosses,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
516,Crimson Prophet King,rare,🪨  8,🌪️  3,✨  4,📖  8,👁️  4,⚖️  4,♨  15,"Crimson Prophet King — Mini-Bosses of Oath/Stone Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.",Mini-bosses,"Basic Initiative (3)
🛡️ Guard 5 • ⚔️ First Strike 2
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
517,Ash Titan Lord,rare,🪨  4,🌪️  4,✨  7,📖  8,👁️  3,⚖️  4,♨  14,"Ash Titan Lord — Mini-Bosses of Oath/Veil Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.",Mini-bosses,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
518,Oath Titan,rare,🪨  3,🌪️  4,✨  9,📖  4,👁️  6,⚖️  4,♨  14,"Oath Titan — Mini-Bosses of Veil/Eye Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
519,Halo Ascendant,rare,🪨  4,🌪️  7,✨  4,📖  9,👁️  3,⚖️  4,♨  16,"Halo Ascendant — Mini-Bosses of Oath/Wind Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
520,Glyph Behemoth,rare,🪨  7,🌪️  4,✨  9,📖  3,👁️  3,⚖️  4,♨  15,"Glyph Behemoth — Mini-Bosses of Veil/Stone Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Mini-bosses,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
521,Void Serpent,rare,🪨  4,🌪️  4,✨  3,📖  8,👁️  6,⚖️  4,♨  13,"Void Serpent — Mini-Bosses of Oath/Eye Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
522,Halo Warden,rare,🪨  3,🌪️  6,✨  8,📖  4,👁️  4,⚖️  4,♨  13,"Halo Warden — Mini-Bosses of Veil/Wind Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
523,Rune Goliath,rare,🪨  7,🌪️  4,✨  7,📖  3,👁️  3,⚖️  4,♨  12,"Rune Goliath — Mini-Bosses of Stone/Veil Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.",Mini-bosses,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
524,Crystal Leviathan,rare,🪨  4,🌪️  9,✨  3,📖  8,👁️  4,⚖️  4,♨  17,"Crystal Leviathan — Mini-Bosses of Wind/Oath Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
525,Obelisk Avatar,rare,🪨  4,🌪️  8,✨  7,📖  4,👁️  3,⚖️  4,♨  14,"Obelisk Avatar — Mini-Bosses of Wind/Veil Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
526,Void Horror King,rare,🪨  3,🌪️  7,✨  4,📖  4,👁️  6,⚖️  4,♨  12,"Void Horror King — Mini-Bosses of Wind/Eye Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Mini-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
527,Glyph Titan,rare,🪨  6,🌪️  3,✨  8,📖  3,👁️  3,⚖️  4,♨  12,"Glyph Titan — Mini-Bosses of Veil/Stone Duality.
A rare presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Mini-bosses,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
528,Pharaoh of Chains,super,🪨  5,🌪️  5,✨  12,📖  8,👁️  6,⚖️  4,♨  27,"Pharaoh of Chains — Major-Bosses of Veil/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
529,Idol Colossus,super,🪨  9,🌪️  5,✨  9,📖  5,👁️  4,⚖️  4,♨  21,"Idol Colossus — Major-Bosses of Stone/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.",Major-bosses,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
530,Marsh Leviathan,super,🪨  8,🌪️  6,✨  5,📖  4,👁️  11,⚖️  4,♨  24,"Marsh Leviathan — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
531,Bronze Juggernaut,super,🪨  5,🌪️  9,✨  6,📖  11,👁️  6,⚖️  4,♨  27,"Bronze Juggernaut — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
532,Blood Prophet King,super,🪨  11,🌪️  4,✨  6,📖  6,👁️  10,⚖️  4,♨  28,"Blood Prophet King — Major-Bosses of Stone/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
533,Obsidian Lion King,super,🪨  10,🌪️  6,✨  6,📖  6,👁️  11,⚖️  4,♨  30,"Obsidian Lion King — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 5 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
534,Ash Oracle Queen,super,🪨  4,🌪️  5,✨  5,📖  9,👁️  11,⚖️  4,♨  24,"Ash Oracle Queen — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
535,Chain Marshal Lord,super,🪨  9,🌪️  6,✨  4,📖  9,👁️  5,⚖️  4,♨  22,"Chain Marshal Lord — Major-Bosses of Oath/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
536,Fire Ram King,super,🪨  10,🌪️  9,✨  6,📖  4,👁️  4,⚖️  4,♨  23,"Fire Ram King — Major-Bosses of Stone/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
537,Bone Chariot Lord,super,🪨  5,🌪️  5,✨  6,📖  10,👁️  10,⚖️  4,♨  26,"Bone Chariot Lord — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
538,Siege Idol King,super,🪨  5,🌪️  11,✨  4,📖  10,👁️  5,⚖️  4,♨  26,"Siege Idol King — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
539,Oil Hydra King,super,🪨  5,🌪️  4,✨  5,📖  8,👁️  8,⚖️  4,♨  18,"Oil Hydra King — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
540,Eclipse Hierarch,super,🪨  5,🌪️  4,✨  9,📖  6,👁️  10,⚖️  4,♨  24,"Eclipse Hierarch — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
541,Void Augur King,super,🪨  4,🌪️  4,✨  5,📖  9,👁️  11,⚖️  4,♨  24,"Void Augur King — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
542,Blood Moon Prophet Lord,super,🪨  6,🌪️  9,✨  9,📖  4,👁️  6,⚖️  4,♨  23,"Blood Moon Prophet Lord — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
543,Chained Seer King,super,🪨  4,🌪️  10,✨  6,📖  9,👁️  5,⚖️  4,♨  24,"Chained Seer King — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
544,Ashen Oracle Queen,super,🪨  10,🌪️  5,✨  12,📖  6,👁️  5,⚖️  4,♨  30,"Ashen Oracle Queen — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
545,Crescent Duelist Lord,super,🪨  6,🌪️  4,✨  5,📖  10,👁️  9,⚖️  4,♨  24,"Crescent Duelist Lord — Major-Bosses of Oath/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
546,Ironclad Gladiator King,super,🪨  5,🌪️  6,✨  11,📖  12,👁️  5,⚖️  4,♨  32,"Ironclad Gladiator King — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
547,Bloodspiller Lord,super,🪨  4,🌪️  6,✨  12,📖  4,👁️  9,⚖️  4,♨  27,"Bloodspiller Lord — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
548,Chainfighter King,super,🪨  5,🌪️  10,✨  5,📖  9,👁️  5,⚖️  4,♨  23,"Chainfighter King — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
549,Bonebreaker Lord,super,🪨  5,🌪️  5,✨  11,📖  8,👁️  4,⚖️  4,♨  23,"Bonebreaker Lord — Major-Bosses of Veil/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.",Major-bosses,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
550,Crater Brute King,super,🪨  4,🌪️  9,✨  4,📖  11,👁️  4,⚖️  4,♨  23,"Crater Brute King — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
551,Moonspawn Horror King,super,🪨  4,🌪️  5,✨  11,📖  6,👁️  12,⚖️  4,♨  31,"Moonspawn Horror King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
552,Shadow Hulk King,super,🪨  9,🌪️  8,✨  6,📖  5,👁️  5,⚖️  4,♨  21,"Shadow Hulk King — Major-Bosses of Stone/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
553,Lunar Abomination Lord,super,🪨  5,🌪️  11,✨  4,📖  5,👁️  9,⚖️  4,♨  24,"Lunar Abomination Lord — Major-Bosses of Wind/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
554,Crystal Reaver King,super,🪨  9,🌪️  5,✨  10,📖  5,👁️  6,⚖️  4,♨  24,"Crystal Reaver King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
555,Void Herald King,super,🪨  5,🌪️  6,✨  11,📖  5,👁️  12,⚖️  4,♨  32,"Void Herald King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
556,Eclipse Warlock Lord,super,🪨  9,🌪️  9,✨  5,📖  4,👁️  4,⚖️  4,♨  20,"Eclipse Warlock Lord — Major-Bosses of Stone/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
557,Hollow Bishop King,super,🪨  10,🌪️  5,✨  5,📖  9,👁️  5,⚖️  4,♨  23,"Hollow Bishop King — Major-Bosses of Stone/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
558,Chain Pontiff Lord,super,🪨  5,🌪️  10,✨  5,📖  11,👁️  4,⚖️  4,♨  26,"Chain Pontiff Lord — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
559,Ash Bishop Queen,super,🪨  9,🌪️  5,✨  5,📖  6,👁️  10,⚖️  4,♨  24,"Ash Bishop Queen — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
560,Blade Dancer Lord,super,🪨  5,🌪️  5,✨  12,📖  5,👁️  11,⚖️  4,♨  31,"Blade Dancer Lord — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
561,Iron Juggernaut King,super,🪨  9,🌪️  5,✨  8,📖  5,👁️  5,⚖️  4,♨  20,"Iron Juggernaut King — Major-Bosses of Stone/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
562,Blood Arena Lord King,super,🪨  6,🌪️  11,✨  5,📖  11,👁️  5,⚖️  4,♨  30,"Blood Arena Lord King — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 5 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
563,Pit Beastmaster King,super,🪨  6,🌪️  5,✨  8,📖  4,👁️  10,⚖️  4,♨  22,"Pit Beastmaster King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
564,Skullcrusher King,super,🪨  8,🌪️  6,✨  10,📖  5,👁️  5,⚖️  4,♨  23,"Skullcrusher King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
