card_id,card_name,card_family,owner_faction,confidence,top_margin,score_BorderstoneGuild,score_FloodbornPact,score_SkyloomTemple,score_UnderwellKeepers,score_Fateforge,legacy_race,race_suggest,race_purity,race_total,token_suggest,token_best_purity,token_evidence,review_outcome,recommended_faction,review_notes
308,Halo Vulture,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
309,Halo Statue,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
310,Halo Servant,Character,BorderstoneGuild,medium,1,4,0,3,0,0,Titanid,BorderstoneGuild,0.8333333333333334,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
316,Glyph Shade,Character,UnderwellKeepers,medium,2,0,0,3,5,0,,,,,,,,,,
317,Glyph Servant,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
319,Flame Idol,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
320,Ember Prophet,Character,BorderstoneGuild,medium,1,4,0,0,0,3,Titanid,BorderstoneGuild,0.8333333333333334,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
324,Dust Spider,Character,UnderwellKeepers,medium,3,0,0,0,3,0,,,,,,,,,,
326,Dust Crawler,Character,UnderwellKeepers,medium,3,0,0,0,3,0,,,,,,,,,,
327,Dust Centipede,Character,UnderwellKeepers,medium,3,0,0,0,3,0,,,,,,,,,,
331,Crystal Spiderling,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
334,Crystal Basilisk,Character,BorderstoneGuild,medium,1,2,0,0,0,3,Idoline,BorderstoneGuild,1.0,8.0,,,,applied_reassign,BorderstoneGuild,Applied quota-safe reassignment during low-confidence sweep; owner_faction updated to BorderstoneGuild.
350,Chain Driver,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
359,Broken Gladiator,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
363,Bone Lord,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
373,Ash Titan,Character,UnderwellKeepers,medium,3,0,0,0,6,3,,,,,,,,,,
374,Ash Spider,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
375,Ash Revenant,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
376,Ash Nomad,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
377,Ash Mite,Character,FloodbornPact,medium,1,0,4,0,0,3,Cistern,FloodbornPact,1.0,7.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
379,Ash High,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
380,Ash Gladiator,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
381,Ash Ghoul,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
382,Ash Duelist,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
383,Ash Demon,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
390,Void Herald,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
397,Shard Brute,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
399,Shadow Assassin,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
401,Rune Marshal,Character,BorderstoneGuild,medium,1,4,3,0,0,0,Titanid,BorderstoneGuild,0.8333333333333334,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
402,Rune Khan,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
405,Prism Lancer,Character,BorderstoneGuild,medium,3,6,0,0,0,3,,,,,,,,,,
411,Oath Leviathan,Character,SkyloomTemple,medium,2,0,3,5,0,0,,,,,,,,,,
412,Oath Champion,Character,SkyloomTemple,medium,0,0,0,5,5,0,Scorpid,UnderwellKeepers,1.0,11.0,SkyloomTemple,0.8,oath→SkyloomTemple (0.80/10),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
414,Moonblade Captain,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
422,Halo Seraphim,Character,SkyloomTemple,medium,2,4,0,6,0,0,,,,,,,,,,
425,Halo Prelate,Character,UnderwellKeepers,medium,2,0,0,3,5,0,,,,,,,,,,
426,Halo Praetor,Character,FloodbornPact,medium,2,0,5,3,0,0,,,,,,,,,,
427,Halo Paladin,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
428,Halo Exemplar,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
429,Halo Commander,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
433,Glyph Knight,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
441,Crystal Stalker,Character,FloodbornPact,medium,2,0,5,0,0,3,,,,,,,,,,
442,Crystal Reaver,Character,FloodbornPact,medium,3,0,6,0,0,3,,,,,,,,,,
443,Crystal Knight,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
444,Crystal General,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
451,Chain Tyrant,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
455,Bone Raider Lord,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
456,Bone Horror King,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
458,Blood Moon Prophet,Character,FloodbornPact,medium,2,0,3,0,0,1,,,,,,,,,,
462,Ashen Oracle,Character,Fateforge,medium,2,0,0,1,0,3,,,,,,,,,,
463,Ash Nomad Chieftain,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
464,Ash Lord,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
465,Ash High Priest,Character,UnderwellKeepers,medium,3,0,0,0,6,3,,,,,,,,,,
466,Ash Hierarch,Character,FloodbornPact,medium,1,0,4,0,0,3,Cistern,FloodbornPact,1.0,7.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
468,Ash Bishop,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
493,Moonfire Adept,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
497,Halo Mystic,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
503,Ember Seer,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
506,Eclipse Binder,Character,FloodbornPact,medium,3,0,8,0,5,0,,,,,,,,,,
507,Dust Chemist,Character,Fateforge,medium,2,0,1,0,3,5,,,,,,,,,,
509,Dream Seer,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
511,Crystal Tinker,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
512,Crystal Thaumaturge,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
513,Crystal Puppeteer,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
514,Crystal Brewer,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
515,Crystal Artificer,Character,BorderstoneGuild,medium,1,4,0,0,0,3,Titanid,BorderstoneGuild,0.8333333333333334,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
522,Covenant Breaker,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
527,Bone Artificer,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
533,Ash Sorcerer,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
535,Ash Prophetess,Character,FloodbornPact,medium,2,0,5,0,0,3,,,,,,,,,,
536,Ash Mechanist,Character,UnderwellKeepers,medium,3,0,0,0,6,3,,,,,,,,,,
539,Ash Alchemist,Character,FloodbornPact,medium,2,0,5,0,0,3,,,,,,,,,,
550,Tunnel Spider,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
558,Tablet Binder,Character,Fateforge,medium,2,0,0,0,5,7,,,,,,,,,,
560,Spear Watch,Character,BorderstoneGuild,medium,3,3,0,0,0,0,,,,,,,,,,
571,Shadow Knifebearer,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
579,Screamer Wraith,Character,BorderstoneGuild,medium,1,6,0,0,5,0,Oxline,BorderstoneGuild,1.0,11.0,UnderwellKeepers,0.8888888888888888,wraith→UnderwellKeepers (0.89/9),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
582,Scorpion Alchemist,Character,UnderwellKeepers,medium,2,0,1,0,3,0,,,,,,,,,,
584,Sand Oracle,Character,BorderstoneGuild,medium,3,4,0,1,0,0,,,,,,,,,,
594,Rockgnasher Beast,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
595,River Wolf,Character,FloodbornPact,medium,1,2,3,0,0,0,Beetline,,,,FloodbornPact,1.0,river→FloodbornPact (1.00/3),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
596,River Warlord,Character,FloodbornPact,medium,1,4,3,0,0,0,Automata,,,,FloodbornPact,1.0,river→FloodbornPact (1.00/3),applied_reassign,FloodbornPact,Applied quota-safe reassignment during low-confidence sweep; owner_faction updated to FloodbornPact.
597,River Titan,Character,FloodbornPact,medium,1,2,3,0,0,0,Idoline,BorderstoneGuild,1.0,8.0,FloodbornPact,1.0,river→FloodbornPact (1.00/3),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
599,Reed Serpent,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
601,Reed Brewmaster,Character,UnderwellKeepers,medium,2,0,3,0,5,0,,,,,,,,,,
612,Pale Prophet,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
615,Obsidian Lion,Character,UnderwellKeepers,medium,2,3,0,0,5,0,,,,,,,,,,
623,Moonfang Wolf,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
624,Moon Idol,Character,BorderstoneGuild,medium,1,4,3,0,0,0,Boarine,BorderstoneGuild,1.0,9.0,FloodbornPact,0.8,moon→FloodbornPact (0.80/5),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
625,Moon Acolyte,Character,BorderstoneGuild,medium,1,4,3,0,0,0,Boarine,BorderstoneGuild,1.0,9.0,FloodbornPact,0.8,moon→FloodbornPact (0.80/5),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
629,Marsh Toad,Character,BorderstoneGuild,medium,3,6,3,0,0,0,,,,,,,,,,
630,Marsh Stalker,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
631,Marsh Phantom,Character,UnderwellKeepers,medium,2,0,3,0,5,0,,,,,,,,,,
632,Marsh Cutthroat,Character,BorderstoneGuild,medium,1,4,3,0,0,0,Boarine,BorderstoneGuild,1.0,9.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
633,Ledger Bearer,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
634,Lash Overseer,Character,FloodbornPact,medium,1,0,4,0,0,3,Cistern,FloodbornPact,1.0,7.0,Fateforge,1.0,lash→Fateforge (1.00/3),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
635,Lash Captain,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
640,Iron Lash,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
654,Halo Spawn,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
655,Halo Husk,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
659,Glyph Ghoul,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
661,Glass Weaver,Character,BorderstoneGuild,medium,3,4,0,0,0,1,,,,,,,,,,
663,Furnace Caller,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
666,Frog Mother,Character,UnderwellKeepers,medium,3,0,0,0,3,0,,,,,,,,,,
672,Fire Ashling,Character,FloodbornPact,medium,3,0,6,0,0,3,,,,,,,,,,
678,Ember Masker,Character,BorderstoneGuild,medium,3,6,0,0,0,3,,,,,,,,,,
684,Dust Librarian,Character,UnderwellKeepers,medium,3,0,0,0,3,0,,,,,,,,,,
686,Drowned Archivist,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
694,Crystal Wasp,Character,SkyloomTemple,medium,1,0,0,4,0,3,Dominion,SkyloomTemple,1.0,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
695,Crystal Louse,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
704,Chittering Bat,Character,Fateforge,medium,0,0,0,0,0,0,Anunnaki,,,,Fateforge,1.0,bat→Fateforge (1.00/3),applied_reassign,Fateforge,Applied quota-safe reassignment during low-confidence sweep; owner_faction updated to Fateforge.
709,Chain Marshal,Character,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
727,Bone Eater,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
728,Bone Choir,Character,BorderstoneGuild,medium,3,4,0,0,1,0,,,,,,,,,,
734,Blood Plucker,Character,BorderstoneGuild,medium,1,2,0,0,0,1,Idoline,BorderstoneGuild,1.0,8.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
740,Ash Spiderling,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
741,Ash Servitor,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
744,Ash Rat,Character,BorderstoneGuild,medium,1,4,0,0,0,3,Titanid,BorderstoneGuild,0.8333333333333334,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
745,Ash Priest,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
746,Ash Phantom,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
747,Ash Oracle,Character,BorderstoneGuild,medium,1,4,0,1,0,3,Titanid,BorderstoneGuild,0.8333333333333334,6.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
749,Ash Locust,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
751,Ash Binder,Character,UnderwellKeepers,medium,2,2,0,0,5,3,,,,,,,,,,
752,Ash Beetle,Character,FloodbornPact,medium,2,0,5,0,0,3,,,,,,,,,,
181,Sun-Script Overload,Edict,SkyloomTemple,medium,3,5,0,8,3,5,,,,,,,,,,
183,Forced Testimony,Edict,BorderstoneGuild,medium,3,2,0,5,0,0,,,,,,,,,,
184,Condemnation Seal,Edict,SkyloomTemple,medium,3,0,0,8,5,0,,,,,,,,,,
185,Writ of Seizure,Edict,BorderstoneGuild,medium,2,5,0,3,0,0,,,,,,,,,,
186,River Evacuation,Edict,FloodbornPact,medium,3,5,8,2,0,0,,,,,,,,,,
187,Night Market Clause,Edict,Fateforge,medium,3,0,0,5,0,8,,,,,,,,,,
193,Convoy Priority,Edict,UnderwellKeepers,medium,2,0,0,2,0,0,,,,,,,,,,
3,Archive Seraph,HostSigil,SkyloomTemple,medium,3,5,0,8,0,0,,,,,,,,,,
4,"Anzu, Storm-Thief",HostSigil,Fateforge,medium,2,0,6,0,0,8,,,,,,,,,,
6,Seven Wind Herald,HostSigil,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
7,Scorpion Judge,HostSigil,UnderwellKeepers,medium,3,0,0,8,11,0,,,,,,,,,,
12,Moon Barge Apparition,HostSigil,FloodbornPact,medium,3,5,8,0,0,0,,,,,,,,,,
14,Fish-Apkallu Echo,HostSigil,UnderwellKeepers,medium,2,0,3,2,5,0,,,,,,,,,,
15,Basalt Ferryman,HostSigil,BorderstoneGuild,medium,3,8,5,0,3,0,,,,,,,,,,
197,Weight of Kingship,Name,BorderstoneGuild,medium,2,0,0,2,0,0,,,,,,,,,,
198,Quiet Graves,Name,Fateforge,medium,2,0,0,2,9,11,,,,,,,,,,
199,Broken Oath,Name,Fateforge,medium,3,0,0,5,0,8,,,,,,,,,,
201,Red Distance,Name,FloodbornPact,medium,3,2,5,2,0,0,,,,,,,,,,
205,Salt Covenant,Name,SkyloomTemple,medium,3,2,2,8,5,0,,,,,,,,,,
206,Hearth Amnesty,Name,Fateforge,medium,3,0,0,5,0,8,,,,,,,,,,
207,Glass Mercy,Name,UnderwellKeepers,medium,3,0,0,3,6,1,,,,,,,,,,
208,Far Ear,Name,FloodbornPact,medium,2,0,0,2,0,0,,,,,,,,,,
240,Gate Viper,Pet,BorderstoneGuild,medium,1,9,0,0,8,0,,,,,BorderstoneGuild,1.0,gate→BorderstoneGuild (1.00/3),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
241,Halo Pup,Pet,Fateforge,medium,2,0,5,3,0,0,,,,,,,,,,
244,Pearl Kite,Pet,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
246,Shard Bat,Pet,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
248,Quarry Jackal Pup,Pet,BorderstoneGuild,medium,3,3,0,0,0,0,,,,,,,,,,
254,Dust Mite,Pet,BorderstoneGuild,medium,3,6,0,0,3,0,,,,,,,,,,
237,Reedglass Lens,Relic,FloodbornPact,medium,2,0,3,0,0,1,,,,,,,,,,
238,Mirror Hook,Relic,FloodbornPact,medium,2,0,3,0,0,5,,,,,,,,,,
239,Bitumen Harness,Relic,BorderstoneGuild,medium,3,1,0,0,0,4,,,,,,,,,,
213,Shard Plateau Blind,Site,FloodbornPact,medium,3,8,5,0,0,3,,,,,,,,,,
216,Bitumen Furnace,Site,Fateforge,medium,2,9,0,0,0,7,,,,,,,,,,
219,Sanctuary Court,Site,UnderwellKeepers,medium,3,12,0,1,9,0,,,,,,,,,,
